GameId,Season,Date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,Home_team,Away_team,hm_date_id
22101101,2021-22 Regular Season,3/25/2022,Kristaps Porzingis,Rui Hachimura,Kentavious Caldwell-Pope,Tomas Satoransky,Corey Kispert,Isaiah Stewart,Cory Joseph,Cade Cunningham,Saddiq Bey,Jerami Grant,DET,WAS,DET-03-25-2022
22101102,2021-22 Regular Season,3/25/2022,Draymond Green,Jordan Poole,Andrew Wiggins,Klay Thompson,Jonathan Kuminga,Clint Capela,Danilo Gallinari,Kevin Huerter,De'Andre Hunter,Trae Young,ATL,GSW,ATL-03-25-2022
22101103,2021-22 Regular Season,3/25/2022,Jericho Sims,RJ Barrett,Evan Fournier,Alec Burks,Obi Toppin,Bam Adebayo,Kyle Lowry,Jimmy Butler,P.J. Tucker,Duncan Robinson,MIA,NYK,MIA-03-25-2022
22101104,2021-22 Regular Season,3/25/2022,Dwight Powell,Reggie Bullock,Luka Doncic,Jalen Brunson,Dorian Finney-Smith,Karl-Anthony Towns,Anthony Edwards,D'Angelo Russell,Jarred Vanderbilt,Patrick Beverley,MIN,DAL,MIN-03-25-2022
22101105,2021-22 Regular Season,3/25/2022,Christian Wood,Eric Gordon,Jae'Sean Tate,Jalen Green,Kevin Porter Jr.,Drew Eubanks,Brandon Williams,CJ Elleby,Trendon Watford,Keon Johnson,POR,HOU,POR-03-25-2022
22101106,2021-22 Regular Season,3/25/2022,Joel Embiid,Tyrese Maxey,Tobias Harris,James Harden,Matisse Thybulle,Ivica Zubac,Marcus Morris Sr.,Nicolas Batum,Amir Coffey,Reggie Jackson,LAC,PHI,LAC-03-25-2022
22101107,2021-22 Regular Season,3/26/2022,Jakob Poeltl,Joshua Primo,Josh Richardson,Dejounte Murray,Keldon Johnson,Jonas Valanciunas,Herbert Jones,CJ McCollum,Devonte' Graham,Jaxson Hayes,NOP,SAS,NOP-03-26-2022
22101108,2021-22 Regular Season,3/26/2022,Damian Jones,Trey Lyles,Davion Mitchell,Harrison Barnes,Justin Holiday,Mo Bamba,Franz Wagner,Cole Anthony,Chuma Okeke,R.J. Hampton,ORL,SAC,ORL-03-26-2022
22101109,2021-22 Regular Season,3/26/2022,Jalen Smith,Tyrese Haliburton,Buddy Hield,Justin Anderson,Oshae Brissett,Scottie Barnes,Khem Birch,OG Anunoby,Pascal Siakam,Fred VanVleet,TOR,IND,TOR-03-26-2022
22101110,2021-22 Regular Season,3/26/2022,Nikola Vucevic,Ayo Dosunmu,DeMar DeRozan,Zach LaVine,Alex Caruso,Evan Mobley,Lauri Markkanen,Isaac Okoro,Caris LeVert,Darius Garland,CLE,CHI,CLE-03-26-2022
22101111,2021-22 Regular Season,3/26/2022,Andre Drummond,Seth Curry,Bruce Brown,Kevin Durant,Kyrie Irving,Bam Adebayo,P.J. Tucker,Jimmy Butler,Kyle Lowry,Duncan Robinson,MIA,BKN,MIA-03-26-2022
22101112,2021-22 Regular Season,3/26/2022,Brook Lopez,Khris Middleton,Giannis Antetokounmpo,George Hill,Grayson Allen,Steven Adams,Tyus Jones,Desmond Bane,Dillon Brooks,Jaren Jackson Jr.,MEM,MIL,MEM-03-26-2022
22101113,2021-22 Regular Season,3/26/2022,Isaiah Roby,Aleksej Pokusevski,Tre Mann,Darius Bazley,Theo Maledon,Nikola Jokic,Jeff Green,Aaron Gordon,Will Barton,Monte Morris,DEN,OKC,DEN-03-26-2022
22101114,2021-22 Regular Season,3/26/2022,Christian Wood,Kevin Porter Jr.,Garrison Mathews,Jalen Green,Jae'Sean Tate,Drew Eubanks,Brandon Williams,Keon Johnson,CJ Elleby,Trendon Watford,POR,HOU,POR-03-26-2022
22101115,2021-22 Regular Season,3/27/2022,Mitchell Robinson,Alec Burks,RJ Barrett,Evan Fournier,Julius Randle,Marvin Bagley III,Cade Cunningham,Isaiah Stewart,Saddiq Bey,Cory Joseph,DET,NYK,DET-03-27-2022
22101116,2021-22 Regular Season,3/27/2022,Karl-Anthony Towns,Jarred Vanderbilt,D'Angelo Russell,Anthony Edwards,Patrick Beverley,Robert Williams III,Marcus Smart,Jayson Tatum,Jaylen Brown,Grant Williams,BOS,MIN,BOS-03-27-2022
22101117,2021-22 Regular Season,3/27/2022,Jonathan Kuminga,Klay Thompson,Draymond Green,Jordan Poole,Andrew Wiggins,Kristaps Porzingis,Corey Kispert,Rui Hachimura,Tomas Satoransky,Kentavious Caldwell-Pope,WAS,GSW,WAS-03-27-2022
22101118,2021-22 Regular Season,3/27/2022,Joel Embiid,Tobias Harris,Tyrese Maxey,James Harden,Matisse Thybulle,Deandre Ayton,Chris Paul,Jae Crowder,Devin Booker,Mikal Bridges,PHX,PHI,PHX-03-27-2022
22101119,2021-22 Regular Season,3/27/2022,Dwight Howard,LeBron James,Austin Reaves,Russell Westbrook,Wenyen Gabriel,Jonas Valanciunas,Brandon Ingram,CJ McCollum,Herbert Jones,Jaxson Hayes,NOP,LAL,NOP-03-27-2022
22101120,2021-22 Regular Season,3/27/2022,Mason Plumlee,P.J. Washington,LaMelo Ball,Terry Rozier,Miles Bridges,Andre Drummond,Bruce Brown,Seth Curry,Kevin Durant,Kyrie Irving,BKN,CHA,BKN-03-27-2022
22101121,2021-22 Regular Season,3/27/2022,Eric Paschall,Royce O'Neale,Donovan Mitchell,Mike Conley,Juancho Hernangomez,Dwight Powell,Luka Doncic,Dorian Finney-Smith,Reggie Bullock,Jalen Brunson,DAL,UTA,DAL-03-27-2022
22101122,2021-22 Regular Season,3/28/2022,Nikola Jokic,Aaron Gordon,Will Barton,Monte Morris,Jeff Green,Mason Plumlee,P.J. Washington,LaMelo Ball,Miles Bridges,Terry Rozier,CHA,DEN,CHA-03-28-2022
22101123,2021-22 Regular Season,3/28/2022,Mo Bamba,Wendell Carter Jr.,Cole Anthony,Franz Wagner,R.J. Hampton,Evan Mobley,Lauri Markkanen,Caris LeVert,Darius Garland,Isaac Okoro,CLE,ORL,CLE-03-28-2022
22101124,2021-22 Regular Season,3/28/2022,Clint Capela,Trae Young,Kevin Huerter,Timothe Luwawu-Cabarrot,Delon Wright,Goga Bitadze,Buddy Hield,Tyrese Haliburton,Keifer Sykes,Justin Anderson,IND,ATL,IND-03-28-2022
22101125,2021-22 Regular Season,3/28/2022,Trey Lyles,Damian Jones,Davion Mitchell,Justin Holiday,Harrison Barnes,Bam Adebayo,Kyle Lowry,Max Strus,Jimmy Butler,P.J. Tucker,MIA,SAC,MIA-03-28-2022
22101126,2021-22 Regular Season,3/28/2022,Nikola Vucevic,Alex Caruso,Ayo Dosunmu,Zach LaVine,DeMar DeRozan,Mitchell Robinson,RJ Barrett,Evan Fournier,Julius Randle,Alec Burks,NYK,CHI,NYK-03-28-2022
22101127,2021-22 Regular Season,3/28/2022,Daniel Theis,Marcus Smart,Derrick White,Aaron Nesmith,Grant Williams,Scottie Barnes,Fred VanVleet,Gary Trent Jr.,OG Anunoby,Pascal Siakam,TOR,BOS,TOR-03-28-2022
22101128,2021-22 Regular Season,3/28/2022,Jakob Poeltl,Dejounte Murray,Joshua Primo,Keldon Johnson,Devin Vassell,Alperen Sengun,Kevin Porter Jr.,Jae'Sean Tate,Garrison Mathews,Jalen Green,HOU,SAS,HOU-03-28-2022
22101129,2021-22 Regular Season,3/28/2022,Kevon Looney,Andrew Wiggins,Jonathan Kuminga,Jordan Poole,Gary Payton II,Steven Adams,Tyus Jones,Dillon Brooks,Desmond Bane,Kyle Anderson,MEM,GSW,MEM-03-28-2022
22101130,2021-22 Regular Season,3/28/2022,Isaiah Roby,Theo Maledon,Aaron Wiggins,Vit Krejci,Aleksej Pokusevski,Drew Eubanks,Brandon Williams,Keon Johnson,Elijah Hughes,CJ Elleby,POR,OKC,POR-03-28-2022
22101131,2021-22 Regular Season,3/29/2022,Brook Lopez,Khris Middleton,Giannis Antetokounmpo,Jrue Holiday,Wesley Matthews,Joel Embiid,Tobias Harris,Tyrese Maxey,Matisse Thybulle,James Harden,PHI,MIL,PHI-03-29-2022
22101132,2021-22 Regular Season,3/29/2022,Nikola Vucevic,DeMar DeRozan,Ayo Dosunmu,Alex Caruso,Zach LaVine,Kristaps Porzingis,Rui Hachimura,Tomas Satoransky,Kentavious Caldwell-Pope,Corey Kispert,WAS,CHI,WAS-03-29-2022
22101133,2021-22 Regular Season,3/29/2022,Marvin Bagley III,Isaiah Stewart,Cade Cunningham,Cory Joseph,Saddiq Bey,Andre Drummond,Seth Curry,Bruce Brown,Kyrie Irving,Kevin Durant,BKN,DET,BKN-03-29-2022
22101134,2021-22 Regular Season,3/29/2022,Dwight Howard,Russell Westbrook,Malik Monk,Austin Reaves,Stanley Johnson,Dwight Powell,Reggie Bullock,Jalen Brunson,Dorian Finney-Smith,Luka Doncic,DAL,LAL,DAL-03-29-2022
22101135,2021-22 Regular Season,3/29/2022,Rudy Gobert,Royce O'Neale,Donovan Mitchell,Juancho Hernangomez,Mike Conley,Ivica Zubac,Marcus Morris Sr.,Reggie Jackson,Paul George,Nicolas Batum,LAC,UTA,LAC-03-29-2022
22101136,2021-22 Regular Season,3/30/2022,Dwight Powell,Luka Doncic,Dorian Finney-Smith,Jalen Brunson,Reggie Bullock,Moses Brown,Lauri Markkanen,Caris LeVert,Darius Garland,Isaac Okoro,CLE,DAL,CLE-03-30-2022
22101137,2021-22 Regular Season,3/30/2022,Nikola Jokic,Monte Morris,Will Barton,Aaron Gordon,Jeff Green,Goga Bitadze,Justin Anderson,Tyrese Haliburton,Buddy Hield,Terry Taylor,IND,DEN,IND-03-30-2022
22101138,2021-22 Regular Season,3/30/2022,Mo Bamba,Chuma Okeke,Cole Anthony,Franz Wagner,R.J. Hampton,Kristaps Porzingis,Corey Kispert,Rui Hachimura,Tomas Satoransky,Kentavious Caldwell-Pope,WAS,ORL,WAS-03-30-2022
22101139,2021-22 Regular Season,3/30/2022,Bam Adebayo,P.J. Tucker,Kyle Lowry,Max Strus,Jimmy Butler,Al Horford,Grant Williams,Jayson Tatum,Jaylen Brown,Marcus Smart,BOS,MIA,BOS-03-30-2022
22101140,2021-22 Regular Season,3/30/2022,Mason Plumlee,P.J. Washington,LaMelo Ball,Terry Rozier,Miles Bridges,Mitchell Robinson,Julius Randle,Alec Burks,RJ Barrett,Evan Fournier,NYK,CHA,NYK-03-30-2022
22101141,2021-22 Regular Season,3/30/2022,Karl-Anthony Towns,Jarred Vanderbilt,Patrick Beverley,Anthony Edwards,D'Angelo Russell,Scottie Barnes,OG Anunoby,Pascal Siakam,Gary Trent Jr.,Fred VanVleet,TOR,MIN,TOR-03-30-2022
22101142,2021-22 Regular Season,3/30/2022,Damian Jones,Davion Mitchell,Trey Lyles,Justin Holiday,Harrison Barnes,Usman Garuba,Jae'Sean Tate,Kevin Porter Jr.,Garrison Mathews,Jalen Green,HOU,SAC,HOU-03-30-2022
22101143,2021-22 Regular Season,3/30/2022,Clint Capela,De'Andre Hunter,Trae Young,Kevin Huerter,Timothe Luwawu-Cabarrot,Isaiah Roby,Theo Maledon,Aleksej Pokusevski,Vit Krejci,Aaron Wiggins,OKC,ATL,OKC-03-30-2022
22101144,2021-22 Regular Season,3/30/2022,Steven Adams,Tyus Jones,Jaren Jackson Jr.,Desmond Bane,Dillon Brooks,Jakob Poeltl,Keldon Johnson,Dejounte Murray,Joshua Primo,Devin Vassell,SAS,MEM,SAS-03-30-2022
22101145,2021-22 Regular Season,3/30/2022,Deandre Ayton,Devin Booker,Jae Crowder,Chris Paul,Mikal Bridges,Kevon Looney,Klay Thompson,Andrew Wiggins,Draymond Green,Jordan Poole,GSW,PHX,GSW-03-30-2022
22101146,2021-22 Regular Season,3/30/2022,Jonas Valanciunas,CJ McCollum,Brandon Ingram,Jaxson Hayes,Herbert Jones,Drew Eubanks,CJ Elleby,Greg Brown III,Brandon Williams,Keon Johnson,POR,NOP,POR-03-30-2022
22100452,2021-22 Regular Season,3/31/2022,Moses Brown,Lauri Markkanen,Darius Garland,Caris LeVert,Isaac Okoro,Clint Capela,Kevin Huerter,De'Andre Hunter,Trae Young,Timothe Luwawu-Cabarrot,ATL,CLE,ATL-03-31-2022
22101147,2021-22 Regular Season,3/31/2022,Joel Embiid,Tyrese Maxey,Matisse Thybulle,Tobias Harris,James Harden,Marvin Bagley III,Isaiah Stewart,Saddiq Bey,Cade Cunningham,Cory Joseph,DET,PHI,DET-03-31-2022
22101148,2021-22 Regular Season,3/31/2022,Brook Lopez,Giannis Antetokounmpo,Khris Middleton,Jrue Holiday,Wesley Matthews,Andre Drummond,Kyrie Irving,Bruce Brown,Seth Curry,Kevin Durant,BKN,MIL,BKN-03-31-2022
22101149,2021-22 Regular Season,3/31/2022,Marcus Morris Sr.,Reggie Jackson,Ivica Zubac,Nicolas Batum,Paul George,Nikola Vucevic,DeMar DeRozan,Zach LaVine,Ayo Dosunmu,Alex Caruso,CHI,LAC,CHI-03-31-2022
22101150,2021-22 Regular Season,3/31/2022,Dwight Howard,Trevor Ariza,Russell Westbrook,Malik Monk,Stanley Johnson,Rudy Gobert,Donovan Mitchell,Bojan Bogdanovic,Mike Conley,Royce O'Neale,UTA,LAL,UTA-03-31-2022
22101151,2021-22 Regular Season,4/1/2022,Scottie Barnes,Pascal Siakam,Gary Trent Jr.,OG Anunoby,Fred VanVleet,Mo Bamba,Franz Wagner,Chuma Okeke,Cole Anthony,R.J. Hampton,ORL,TOR,ORL-04-01-2022
22101152,2021-22 Regular Season,4/1/2022,Dwight Powell,Reggie Bullock,Jalen Brunson,Luka Doncic,Dorian Finney-Smith,Kristaps Porzingis,Tomas Satoransky,Kentavious Caldwell-Pope,Corey Kispert,Rui Hachimura,WAS,DAL,WAS-04-01-2022
22101153,2021-22 Regular Season,4/1/2022,Goga Bitadze,Tyrese Haliburton,Terry Taylor,Oshae Brissett,Buddy Hield,Al Horford,Marcus Smart,Jayson Tatum,Jaylen Brown,Daniel Theis,BOS,IND,BOS-04-01-2022
22101154,2021-22 Regular Season,4/1/2022,Damian Jones,Harrison Barnes,Justin Holiday,Davion Mitchell,Trey Lyles,Usman Garuba,Kevin Porter Jr.,Jae'Sean Tate,Jalen Green,Garrison Mathews,HOU,SAC,HOU-04-01-2022
22101155,2021-22 Regular Season,4/1/2022,Deandre Ayton,Chris Paul,Devin Booker,Mikal Bridges,Jae Crowder,Xavier Tillman,De'Anthony Melton,Dillon Brooks,Kyle Anderson,Ziaire Williams,MEM,PHX,MEM-04-01-2022
22101156,2021-22 Regular Season,4/1/2022,Ivica Zubac,Robert Covington,Terance Mann,Luke Kennard,Amir Coffey,Serge Ibaka,Jordan Nwora,Pat Connaughton,Bobby Portis,Jevon Carter,MIL,LAC,MIL-04-01-2022
22101157,2021-22 Regular Season,4/1/2022,Isaiah Stewart,Isaiah Livers,Saddiq Bey,Cade Cunningham,Killian Hayes,Isaiah Roby,Vit Krejci,Jaylen Hoard,Theo Maledon,Aaron Wiggins,OKC,DET,OKC-04-01-2022
22101158,2021-22 Regular Season,4/1/2022,Drew Eubanks,Greg Brown III,CJ Elleby,Brandon Williams,Keon Johnson,Jakob Poeltl,Joshua Primo,Keldon Johnson,Devin Vassell,Tre Jones,SAS,POR,SAS-04-01-2022
22101159,2021-22 Regular Season,4/1/2022,Karl-Anthony Towns,D'Angelo Russell,Patrick Beverley,Jarred Vanderbilt,Anthony Edwards,Nikola Jokic,Jeff Green,Monte Morris,Aaron Gordon,Will Barton,DEN,MIN,DEN-04-01-2022
22101160,2021-22 Regular Season,4/1/2022,Jonas Valanciunas,Herbert Jones,Jaxson Hayes,Brandon Ingram,CJ McCollum,Dwight Howard,LeBron James,Anthony Davis,Russell Westbrook,Avery Bradley,LAL,NOP,LAL-04-01-2022
22101161,2021-22 Regular Season,4/2/2022,Mason Plumlee,Terry Rozier,Miles Bridges,P.J. Washington,LaMelo Ball,Joel Embiid,James Harden,Tyrese Maxey,Matisse Thybulle,Tobias Harris,PHI,CHA,PHI-04-02-2022
22101162,2021-22 Regular Season,4/2/2022,Moses Brown,Lauri Markkanen,Caris LeVert,Isaac Okoro,Darius Garland,Mitchell Robinson,RJ Barrett,Obi Toppin,Alec Burks,Evan Fournier,NYK,CLE,NYK-04-02-2022
22101163,2021-22 Regular Season,4/2/2022,Andre Drummond,Kessler Edwards,Kyrie Irving,Kevin Durant,Patty Mills,Clint Capela,Trae Young,Timothe Luwawu-Cabarrot,Kevin Huerter,De'Andre Hunter,ATL,BKN,ATL-04-02-2022
22101164,2021-22 Regular Season,4/2/2022,Bam Adebayo,Max Strus,P.J. Tucker,Kyle Lowry,Jimmy Butler,Nikola Vucevic,Zach LaVine,Alex Caruso,Ayo Dosunmu,DeMar DeRozan,CHI,MIA,CHI-04-02-2022
22101165,2021-22 Regular Season,4/2/2022,Rudy Gobert,Royce O'Neale,Bojan Bogdanovic,Donovan Mitchell,Mike Conley,Kevon Looney,Andrew Wiggins,Klay Thompson,Jordan Poole,Draymond Green,GSW,UTA,GSW-04-02-2022
22101166,2021-22 Regular Season,4/3/2022,Kristaps Porzingis,Rui Hachimura,Kentavious Caldwell-Pope,Corey Kispert,Tomas Satoransky,Al Horford,Jayson Tatum,Daniel Theis,Jaylen Brown,Marcus Smart,BOS,WAS,BOS-04-03-2022
22101167,2021-22 Regular Season,4/3/2022,Dwight Powell,Luka Doncic,Dorian Finney-Smith,Reggie Bullock,Jalen Brunson,Brook Lopez,Giannis Antetokounmpo,Jrue Holiday,Wesley Matthews,Khris Middleton,MIL,DAL,MIL-04-03-2022
22101168,2021-22 Regular Season,4/3/2022,Nikola Jokic,Monte Morris,Will Barton,Aaron Gordon,JaMychal Green,Dwight Howard,Malik Monk,Anthony Davis,Russell Westbrook,Avery Bradley,LAL,DEN,LAL-04-03-2022
22101169,2021-22 Regular Season,4/3/2022,Isaiah Stewart,Saddiq Bey,Frank Jackson,Killian Hayes,Isaiah Livers,Goga Bitadze,Terry Taylor,Oshae Brissett,Tyrese Haliburton,Buddy Hield,IND,DET,IND-04-03-2022
22101170,2021-22 Regular Season,4/3/2022,Joel Embiid,Matisse Thybulle,James Harden,Tyrese Maxey,Tobias Harris,Moses Brown,Darius Garland,Lauri Markkanen,Caris LeVert,Isaac Okoro,CLE,PHI,CLE-04-03-2022
22101171,2021-22 Regular Season,4/3/2022,Mitchell Robinson,Obi Toppin,RJ Barrett,Alec Burks,Evan Fournier,Mo Bamba,Chuma Okeke,Cole Anthony,R.J. Hampton,Ignas Brazdeikis,ORL,NYK,ORL-04-03-2022
22101172,2021-22 Regular Season,4/3/2022,Bam Adebayo,Caleb Martin,Markieff Morris,Kyle Lowry,Max Strus,Scottie Barnes,Gary Trent Jr.,Pascal Siakam,Fred VanVleet,Khem Birch,TOR,MIA,TOR-04-03-2022
22101173,2021-22 Regular Season,4/3/2022,Karl-Anthony Towns,Malik Beasley,D'Angelo Russell,Jarred Vanderbilt,Anthony Edwards,Alperen Sengun,Garrison Mathews,Kevin Porter Jr.,Jalen Green,Jae'Sean Tate,HOU,MIN,HOU-04-03-2022
22101174,2021-22 Regular Season,4/3/2022,JaVale McGee,Chris Paul,Landry Shamet,Mikal Bridges,Cameron Johnson,Isaiah Roby,Aaron Wiggins,Vit Krejci,Theo Maledon,Aleksej Pokusevski,OKC,PHX,OKC-04-03-2022
22101175,2021-22 Regular Season,4/3/2022,Drew Eubanks,Keon Johnson,Brandon Williams,Greg Brown III,CJ Elleby,Zach Collins,Joshua Primo,Keldon Johnson,Tre Jones,Devin Vassell,SAS,POR,SAS-04-03-2022
22101176,2021-22 Regular Season,4/3/2022,Kevon Looney,Gary Payton II,Andrew Wiggins,Draymond Green,Jordan Poole,Damian Jones,Trey Lyles,Justin Holiday,Harrison Barnes,Davion Mitchell,SAC,GSW,SAC-04-03-2022
22101177,2021-22 Regular Season,4/3/2022,Jonas Valanciunas,Jaxson Hayes,CJ McCollum,Brandon Ingram,Herbert Jones,Ivica Zubac,Reggie Jackson,Paul George,Marcus Morris Sr.,Nicolas Batum,LAC,NOP,LAC-04-03-2022
22101178,2021-22 Regular Season,4/5/2022,Joel Embiid,Tobias Harris,James Harden,Matisse Thybulle,Tyrese Maxey,Isaiah Jackson,Buddy Hield,Tyrese Haliburton,Terry Taylor,Oshae Brissett,IND,PHI,IND-04-05-2022
22101179,2021-22 Regular Season,4/5/2022,Moses Brown,Darius Garland,Lauri Markkanen,Caris LeVert,Isaac Okoro,Mo Bamba,Chuma Okeke,Markelle Fultz,Jalen Suggs,Franz Wagner,ORL,CLE,ORL-04-05-2022
22101180,2021-22 Regular Season,4/5/2022,Alperen Sengun,Kevin Porter Jr.,Jalen Green,Garrison Mathews,Jae'Sean Tate,Andre Drummond,Bruce Brown,Patty Mills,Kyrie Irving,Kevin Durant,BKN,HOU,BKN-04-05-2022
22101181,2021-22 Regular Season,4/5/2022,Mason Plumlee,P.J. Washington,Terry Rozier,LaMelo Ball,Miles Bridges,Bam Adebayo,P.J. Tucker,Gabe Vincent,Jimmy Butler,Max Strus,MIA,CHA,MIA-04-05-2022
22101182,2021-22 Regular Season,4/5/2022,Clint Capela,Timothe Luwawu-Cabarrot,De'Andre Hunter,Trae Young,Kevin Huerter,Scottie Barnes,Pascal Siakam,Khem Birch,Fred VanVleet,Gary Trent Jr.,TOR,ATL,TOR-04-05-2022
22101183,2021-22 Regular Season,4/5/2022,Brook Lopez,Giannis Antetokounmpo,Khris Middleton,Jrue Holiday,Wesley Matthews,Nikola Vucevic,Patrick Williams,DeMar DeRozan,Ayo Dosunmu,Alex Caruso,CHI,MIL,CHI-04-05-2022
22101184,2021-22 Regular Season,4/5/2022,Kristaps Porzingis,Corey Kispert,Kentavious Caldwell-Pope,Tomas Satoransky,Rui Hachimura,Karl-Anthony Towns,Jarred Vanderbilt,D'Angelo Russell,Anthony Edwards,Malik Beasley,MIN,WAS,MIN-04-05-2022
22101185,2021-22 Regular Season,4/5/2022,Drew Eubanks,Kris Dunn,Greg Brown III,Keon Johnson,CJ Elleby,Isaiah Roby,Zavier Simpson,Georgios Kalaitzakis,Jaylen Hoard,Vit Krejci,OKC,POR,OKC-04-05-2022
22101186,2021-22 Regular Season,4/5/2022,Jakob Poeltl,Tre Jones,Joshua Primo,Keldon Johnson,Devin Vassell,Nikola Jokic,Aaron Gordon,Will Barton,Monte Morris,Austin Rivers,DEN,SAS,DEN-04-05-2022
22101187,2021-22 Regular Season,4/5/2022,Steven Adams,Jaren Jackson Jr.,Desmond Bane,Ziaire Williams,Tyus Jones,Rudy Gobert,Royce O'Neale,Donovan Mitchell,Bojan Bogdanovic,Mike Conley,UTA,MEM,UTA-04-05-2022
22101188,2021-22 Regular Season,4/5/2022,Willy Hernangomez,CJ McCollum,Jaxson Hayes,Herbert Jones,Brandon Ingram,Damian Jones,Trey Lyles,Harrison Barnes,Davion Mitchell,Justin Holiday,SAC,NOP,SAC-04-05-2022
22101189,2021-22 Regular Season,4/5/2022,Dwight Howard,Anthony Davis,Avery Bradley,Malik Monk,Russell Westbrook,Deandre Ayton,Chris Paul,Devin Booker,Mikal Bridges,Jae Crowder,PHX,LAL,PHX-04-05-2022
22101190,2021-22 Regular Season,4/6/2022,Dwight Powell,Jalen Brunson,Luka Doncic,Reggie Bullock,Dorian Finney-Smith,Isaiah Stewart,Isaiah Livers,Saddiq Bey,Killian Hayes,Cade Cunningham,DET,DAL,DET-04-06-2022
22101191,2021-22 Regular Season,4/6/2022,Seth Curry,Kevin Durant,Andre Drummond,Bruce Brown,Kyrie Irving,Jericho Sims,Evan Fournier,RJ Barrett,Alec Burks,Obi Toppin,NYK,BKN,NYK-04-06-2022
22101192,2021-22 Regular Season,4/6/2022,Kristaps Porzingis,Rui Hachimura,Corey Kispert,Tomas Satoransky,Kentavious Caldwell-Pope,Clint Capela,De'Andre Hunter,Kevin Huerter,Trae Young,Danilo Gallinari,ATL,WAS,ATL-04-06-2022
22101193,2021-22 Regular Season,4/6/2022,Daniel Theis,Al Horford,Jaylen Brown,Marcus Smart,Jayson Tatum,Nikola Vucevic,Ayo Dosunmu,Zach LaVine,DeMar DeRozan,Patrick Williams,CHI,BOS,CHI-04-06-2022
22101194,2021-22 Regular Season,4/6/2022,Isaiah Roby,Georgios Kalaitzakis,Zavier Simpson,Vit Krejci,Jaylen Hoard,Rudy Gobert,Juancho Hernangomez,Trent Forrest,Bojan Bogdanovic,Danuel House Jr.,UTA,OKC,UTA-04-06-2022
22101195,2021-22 Regular Season,4/6/2022,JaVale McGee,Mikal Bridges,Cameron Payne,Cameron Johnson,Landry Shamet,Ivica Zubac,Nicolas Batum,Paul George,Marcus Morris Sr.,Reggie Jackson,LAC,PHX,LAC-04-06-2022
22101196,2021-22 Regular Season,4/7/2022,Mo Bamba,Markelle Fultz,Moritz Wagner,Jalen Suggs,Chuma Okeke,Mason Plumlee,P.J. Washington,Miles Bridges,Terry Rozier,LaMelo Ball,CHA,ORL,CHA-04-07-2022
22101197,2021-22 Regular Season,4/7/2022,Joel Embiid,Tyrese Maxey,Danny Green,James Harden,Tobias Harris,Precious Achiuwa,Pascal Siakam,Scottie Barnes,Khem Birch,Gary Trent Jr.,TOR,PHI,TOR-04-07-2022
22101198,2021-22 Regular Season,4/7/2022,Daniel Theis,Jaylen Brown,Grant Williams,Derrick White,Marcus Smart,Brook Lopez,Giannis Antetokounmpo,Jrue Holiday,Wesley Matthews,Khris Middleton,MIL,BOS,MIL-04-07-2022
22101199,2021-22 Regular Season,4/7/2022,Jakob Poeltl,Tre Jones,Devin Vassell,Joshua Primo,Keldon Johnson,Karl-Anthony Towns,Patrick Beverley,Anthony Edwards,Jarred Vanderbilt,Malik Beasley,MIN,SAS,MIN-04-07-2022
22101200,2021-22 Regular Season,4/7/2022,Drew Eubanks,Kris Dunn,Greg Brown III,CJ Elleby,Keon Johnson,Jonas Valanciunas,CJ McCollum,Devonte' Graham,Jaxson Hayes,Herbert Jones,NOP,POR,NOP-04-07-2022
22101201,2021-22 Regular Season,4/7/2022,Steven Adams,Tyus Jones,Jaren Jackson Jr.,Dillon Brooks,Desmond Bane,Nikola Jokic,Monte Morris,Will Barton,Jeff Green,Aaron Gordon,DEN,MEM,DEN-04-07-2022
22101202,2021-22 Regular Season,4/7/2022,Dwight Howard,Malik Monk,Austin Reaves,Talen Horton-Tucker,Stanley Johnson,Kevon Looney,Draymond Green,Jordan Poole,Andrew Wiggins,Klay Thompson,GSW,LAL,GSW-04-07-2022
22101203,2021-22 Regular Season,4/8/2022,Brook Lopez,Giannis Antetokounmpo,Khris Middleton,Jrue Holiday,Wesley Matthews,Isaiah Stewart,Killian Hayes,Saddiq Bey,Isaiah Livers,Cade Cunningham,DET,MIL,DET-04-08-2022
22101204,2021-22 Regular Season,4/8/2022,Jericho Sims,Obi Toppin,RJ Barrett,Alec Burks,Evan Fournier,Daniel Gafford,Rui Hachimura,Tomas Satoransky,Deni Avdija,Corey Kispert,WAS,NYK,WAS-04-08-2022
22101205,2021-22 Regular Season,4/8/2022,Evan Mobley,Darius Garland,Lauri Markkanen,Caris LeVert,Isaac Okoro,Andre Drummond,Bruce Brown,Kyrie Irving,Seth Curry,Kevin Durant,BKN,CLE,BKN-04-08-2022
22101206,2021-22 Regular Season,4/8/2022,Alperen Sengun,Jae'Sean Tate,Kevin Porter Jr.,Jalen Green,Garrison Mathews,Scottie Barnes,Pascal Siakam,Gary Trent Jr.,Khem Birch,Armoni Brooks,TOR,HOU,TOR-04-08-2022
22101207,2021-22 Regular Season,4/8/2022,Clint Capela,Kevin Huerter,De'Andre Hunter,Trae Young,Danilo Gallinari,Bam Adebayo,Kyle Lowry,Jimmy Butler,Max Strus,Caleb Martin,MIA,ATL,MIA-04-08-2022
